customer_id,manager_id,campaign_id,campaign_name,current_budget_gbp,new_budget_gbp,action,notes
7679616761,2569949686,23257901431,SMY | EUR | IT | P Max | Diaries,30.00,30.00,BUDGET_CHANGE,931% ROAS - Maintain
7679616761,2569949686,23257761115,SMY | EUR | DE | P Max | Diaries,25.00,25.00,BUDGET_CHANGE,929% ROAS - Maintain
7679616761,2569949686,23253890345,SMY | EUR | P Max | Diaries,20.00,20.00,BUDGET_CHANGE,1013% ROAS - Maintain
7679616761,2569949686,22441297139,SMY | EUR | RONot | Search | Brand,20.00,20.00,BUDGET_CHANGE,859% ROAS - Maintain
7679616761,2569949686,23292938044,SMY | EUR | CH | Search | Brand,10.00,10.00,BUDGET_CHANGE,781% ROAS - Maintain
7679616761,2569949686,23253394509,SMY | EUR | P Max | Christmas Gifting,15.00,15.00,BUDGET_CHANGE,770% ROAS - Maintain
7679616761,2569949686,21512797638,SMY | EUR | DE | Shopping,20.00,20.00,BUDGET_CHANGE,699% ROAS - Maintain
7679616761,2569949686,691020884,SMY | EUR | FR | Search | Brand,20.00,20.00,BUDGET_CHANGE,438% ROAS - Maintain
# ROW Account (£130)
5556710725,2569949686,22503794801,SMY | ROW | Search | Brand,60.00,60.00,BUDGET_CHANGE,706% ROAS - Maintain
5556710725,2569949686,6551615752,SMY | ROW | AUS | Search | Brand,35.00,35.00,BUDGET_CHANGE,621% ROAS - Maintain
5556710725,2569949686,23258454848,SMY | ROW | P Max | Christmas Gifting,10.00,10.00,BUDGET_CHANGE,318% ROAS - Maintain
5556710725,2569949686,6552020619,SMY | ROW | Search | Brand Diaries,10.00,10.00,BUDGET_CHANGE,366% ROAS - Maintain
5556710725,2569949686,23253385815,SMY | ROW | P Max | Diaries,10.00,10.00,BUDGET_CHANGE,110% ROAS - Maintain
5556710725,2569949686,19227841675,AUS - brand test to reduce cpc,5.00,5.00,BUDGET_CHANGE,Brand test
5556710725,2569949686,19175921934,ROW - brand test to reduce cpc,10.00,10.00,BUDGET_CHANGE,Brand test
