customer_id,manager_id,campaign_id,campaign_name,current_budget_gbp,new_budget_gbp,action,notes
7808690871,2569949686,18037696979,SMY | US | P Max | H&S,35.00,75.00,BUDGET_CHANGE,797% ROAS - 2x scale
7808690871,2569949686,23012390791,SMY | US | Search | Brand Plus Diaries,74.11,50.00,BUDGET_CHANGE,790% ROAS - Moderate
7808690871,2569949686,1602584781,SMY | US | Search | Brand Plus,58.51,40.00,BUDGET_CHANGE,571% ROAS - Maintain
7808690871,2569949686,1602585081,SMY | US | Search | Brand Leather,33.81,35.00,BUDGET_CHANGE,672% ROAS - Stable
7808690871,2569949686,1602584829,SMY | US | Search | Brand Stationery,19.50,30.00,BUDGET_CHANGE,485% ROAS - Test
7808690871,2569949686,19228636229,USA - brand test to reduce cpc,364.71,30.00,BUDGET_CHANGE,Brand test
# EUR Account (£630) - Balanced approach
7679616761,2569949686,1599767262,SMY | EUR | IT | Search Brand,100.00,150.00,BUDGET_CHANGE,1903% ROAS - 1.5x champion
7679616761,2569949686,691020848,SMY | EUR | DE | Search | Brand,50.00,80.00,BUDGET_CHANGE,1021% ROAS - 1.6x scale
7679616761,2569949686,22440993281,SMY | EUR | ROEuro | Search | Brand,50.00,75.00,BUDGET_CHANGE,923% ROAS - 1.5x scale
7679616761,2569949686,23257901431,SMY | EUR | IT | P Max | Diaries,30.00,50.00,BUDGET_CHANGE,931% ROAS - 1.7x scale
7679616761,2569949686,23257761115,SMY | EUR | DE | P Max | Diaries,25.00,40.00,BUDGET_CHANGE,929% ROAS - 1.6x scale
7679616761,2569949686,23253890345,SMY | EUR | P Max | Diaries,4.04,35.00,BUDGET_CHANGE,1013% ROAS - Test scale
7679616761,2569949686,22441297139,SMY | EUR | RONot | Search | Brand,16.15,35.00,BUDGET_CHANGE,859% ROAS - 2x scale
7679616761,2569949686,23292938044,SMY | EUR | CH | Search | Brand,10.00,25.00,BUDGET_CHANGE,781% ROAS - 2.5x test
7679616761,2569949686,23253394509,SMY | EUR | P Max | Christmas Gifting,15.00,40.00,BUDGET_CHANGE,770% ROAS - 2.7x scale
7679616761,2569949686,21512797638,SMY | EUR | DE | Shopping,17.57,30.00,BUDGET_CHANGE,699% ROAS - 1.7x scale
7679616761,2569949686,691020884,SMY | EUR | FR | Search | Brand,30.29,30.00,BUDGET_CHANGE,438% ROAS - Stable
7679616761,2569949686,23248988334,SMY | EUR | FR | P Max | Christmas Gifting,39.98,25.00,BUDGET_CHANGE,603% ROAS - Moderate
7679616761,2569949686,1603775949,SMY | EUR | ROEuro | Brand Diaries,12.11,20.00,BUDGET_CHANGE,703% ROAS - Scale
# ROW Account (£280) - Measured increases
5556710725,2569949686,22503794801,SMY | ROW | Search | Brand,60.00,100.00,BUDGET_CHANGE,706% ROAS - 1.7x scale
5556710725,2569949686,6551615752,SMY | ROW | AUS | Search | Brand,35.00,60.00,BUDGET_CHANGE,621% ROAS - 1.7x scale
5556710725,2569949686,23258454848,SMY | ROW | P Max | Christmas Gifting,10.00,40.00,BUDGET_CHANGE,318% ROAS - 4x Christmas
5556710725,2569949686,6552020619,SMY | ROW | Search | Brand Diaries,10.00,30.00,BUDGET_CHANGE,366% ROAS - 3x scale
5556710725,2569949686,23253385815,SMY | ROW | P Max | Diaries,3.70,20.00,BUDGET_CHANGE,110% ROAS - Test
5556710725,2569949686,19227841675,AUS - brand test to reduce cpc,29.60,20.00,BUDGET_CHANGE,Brand test
5556710725,2569949686,19175921934,ROW - brand test to reduce cpc,78.00,10.00,BUDGET_CHANGE,Brand test
