customer_id,manager_id,campaign_id,campaign_name,current_budget_gbp,new_budget_gbp,action,notes
7679616761,2569949686,23253230592,SMY | EUR | IT | P Max | Christmas Gifting,12.11,75.00,BUDGET_CHANGE,127% ROAS - Test more
7679616761,2569949686,1603775949,SMY | EUR | ROEuro | Brand Diaries,12.11,75.00,BUDGET_CHANGE,703% ROAS - Scale
7679616761,2569949686,22428317962,SMY | EUR | DE | Brand Max Conv,47.85,100.00,BUDGET_CHANGE,Brand backup
7679616761,2569949686,23237208923,SMY | EUR | DE | Competitor,6.66,50.00,BUDGET_CHANGE,128% ROAS - Minimal
7679616761,2569949686,10368145356,Target CPA Experiment - ROE,50.00,75.00,BUDGET_CHANGE,Test campaign
# ROW Account (£700) - Proportional increases
5556710725,2569949686,22503794801,SMY | ROW | Search | Brand,150.00,250.00,BUDGET_CHANGE,706% ROAS - Lead
5556710725,2569949686,6551615752,SMY | ROW | AUS | Search | Brand,70.00,150.00,BUDGET_CHANGE,621% ROAS - Strong
5556710725,2569949686,23258454848,SMY | ROW | P Max | Christmas Gifting,30.00,100.00,BUDGET_CHANGE,318% ROAS - Christmas
5556710725,2569949686,6552020619,SMY | ROW | Search | Brand Diaries,30.00,75.00,BUDGET_CHANGE,366% ROAS - Scale
5556710725,2569949686,23253385815,SMY | ROW | P Max | Diaries,3.70,50.00,BUDGET_CHANGE,110% ROAS - Test
5556710725,2569949686,19227841675,AUS - brand test to reduce cpc,29.60,50.00,BUDGET_CHANGE,Brand test
5556710725,2569949686,19175921934,ROW - brand test to reduce cpc,78.00,50.00,BUDGET_CHANGE,Brand test
5556710725,2569949686,23241919876,SMY | ROW | Competitor,2.22,25.00,BUDGET_CHANGE,250% ROAS - Small test
