,AW25 BLACK FRIDAY LIST - EFFECTIVE 17/11/2025 - 01/12/2025,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14.00,15.00,16,17,18.00,19,20,21,22,23,24,25,26,27,28,,,,SRL ONLY,,,-29%,,,,,,,,,FS01 01,FS01 07,FS05 01,FS02 01,FS07 01,FS08 01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DUPLICATES,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,077","45,325","3,012,441","11,533,829","8,215,773",,,ORIGINAL RRP,,,,,,CURRENT PRICE,,,,,,MARKDOWN PRICE - (EFFECTIVE 17/11),,,,,,% DISCOUNT,,,,,,% DISCOUNT (CALC),,,,,,CHECK,,,,,,,,,,,,
COMMENT,DUPLICATE STATUS,AW24 MD STATUS,BARCODE,ARTICLE,10 - DIGIT,DESCRIPTION,KEY STYLE GROUP,"SAP 
FINISH","SAP 
COLOUR","SAP 
CAT CODE",SAP MERCH CATEGORY,"SAP 
NEW SUBCAT","SAP 
NEW CAT/GENDER","SAP 
DEPT","SAP 
DIVISION",AW25 SSN STATUS,£ CP,ORIG GBP RTL,VKP2 31.10,CHECK,NEW GBP RTL,CHECK,BF GBP RTL,GM% @ ORIG,GM% @ NEW,BF GBP,DISC%,BF GM%,BF STATUS,MARKETING CAPSULE,EFFECTIVE DATE,DC STK,STR STK,BF SKU COUNT,CURRENT STK U,CURRENT STK COST,CURRENT STK VAL @ FP RRP,CURRENT STK VAL @ INIT BF,,,GBP,AIRSIDE,EUR,USD,HKD,JPY,GBP,AIRSIDE,EUR,USD,HKD,JPY,GBP,AIRSIDE,EUR,USD,HKD,JPY,GBP,AIRSIDE,EUR,USD,HKD,JPY,GBP,AIRSIDE,EUR,USD,HKD,JPY,GBP,AIRSIDE,EUR,USD,HKD,JPY,GBP,AIRSIDE,EUR,USD,HKD,JPY,
,,,5056775811261,1204300,,MARA MULTI-ZIP CASE CERULEAN,MULTI-ZIP CASE,Mara,CERULEAN,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,56.00,295.00,295.00,0.00,295.00,0.00,295.00,77.2%,77.2%,206.00,30%,67.4%,NEW BF,LEATHER @ 30% OFF,17.11.2025,37,18,1,55,"3,080","13,521","9,442",,,295.00,295.00,365.00,425.00,"3,400.00","65,500.00",295.00,295.00,365.00,425.00,"3,400.00","65,500.00",206.50,206.50,255.50,297.50,"2,380.00","45,850.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352320391,1029911,,MARA MULTI-ZIP CASE NAVY,MULTI-ZIP CASE,Mara,NAVY,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,56.00,295.00,295.00,0.00,295.00,0.00,295.00,77.2%,77.2%,206.00,30%,67.4%,NEW BF,LEATHER @ 30% OFF,17.11.2025,11,5,1,16,896,"3,933","2,747",,,295.00,295.00,365.00,425.00,"3,400.00","65,500.00",295.00,295.00,365.00,425.00,"3,400.00","65,500.00",206.50,206.50,255.50,297.50,"2,380.00","45,850.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775811308,1204297,,MARA MULTI-ZIP CASE NAVY,MULTI-ZIP CASE,Mara,NAVY,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,55.00,295.00,295.00,0.00,295.00,0.00,295.00,77.6%,77.6%,206.00,30%,68.0%,NEW BF,LEATHER @ 30% OFF,17.11.2025,49,11,1,60,"3,300","14,750","10,300",,,295.00,295.00,365.00,425.00,"3,400.00","65,500.00",295.00,295.00,365.00,425.00,"3,400.00","65,500.00",206.50,206.50,255.50,297.50,"2,380.00","45,850.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352348739,1201200,,MARA MULTI-ZIP CASE NILE BLUE,MULTI-ZIP CASE,Mara,NILE BLUE,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,56.00,295.00,295.00,0.00,295.00,0.00,295.00,77.2%,77.2%,206.00,30%,67.4%,NEW BF,LEATHER @ 30% OFF,17.11.2025,13,13,1,26,"1,456","6,392","4,463",,,295.00,295.00,365.00,425.00,"3,400.00","65,500.00",295.00,295.00,365.00,425.00,"3,400.00","65,500.00",206.50,206.50,255.50,297.50,"2,380.00","45,850.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775811285,1204298,,MARA MULTI-ZIP CASE NILE BLUE,MULTI-ZIP CASE,Mara,NILE BLUE,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,55.00,295.00,295.00,0.00,295.00,0.00,295.00,77.6%,77.6%,206.00,30%,68.0%,NEW BF,LEATHER @ 30% OFF,17.11.2025,0,0,0,0,0,0,0,,,295.00,295.00,365.00,425.00,"3,400.00","65,500.00",295.00,295.00,365.00,425.00,"3,400.00","65,500.00",206.50,206.50,255.50,297.50,"2,380.00","45,850.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056775822618,1204899,,MARA MULTI-ZIP CASE RSBRY,MULTI-ZIP CASE,Mara,RASPBERRY,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,NEW,55.00,295.00,295.00,0.00,295.00,0.00,295.00,77.6%,77.6%,206.00,30%,68.0%,NEW BF,LEATHER @ 30% OFF,17.11.2025,28,12,1,40,"2,200","9,833","6,867",,,295.00,295.00,365.00,425.00,"3,400.00","65,500.00",295.00,295.00,365.00,425.00,"3,400.00","65,500.00",206.50,206.50,255.50,297.50,"2,380.00","45,850.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352394996,1203503,,MARA MULTI-ZIP CASE SDSTONE,MULTI-ZIP CASE,Mara,SANDSTONE,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,56.00,295.00,295.00,0.00,295.00,0.00,295.00,77.2%,77.2%,206.00,30%,67.4%,NEW BF,LEATHER @ 30% OFF,17.11.2025,2,0,1,2,112,492,343,,,295.00,295.00,365.00,425.00,"3,400.00","65,500.00",295.00,295.00,365.00,425.00,"3,400.00","65,500.00",206.50,206.50,255.50,297.50,"2,380.00","45,850.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775811292,1204299,,MARA MULTI-ZIP CASE SDSTONE,MULTI-ZIP CASE,Mara,SANDSTONE,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,55.00,295.00,295.00,0.00,295.00,0.00,295.00,77.6%,77.6%,206.00,30%,68.0%,NEW BF,LEATHER @ 30% OFF,17.11.2025,31,7,1,38,"2,090","9,342","6,523",,,295.00,295.00,365.00,425.00,"3,400.00","65,500.00",295.00,295.00,365.00,425.00,"3,400.00","65,500.00",206.50,206.50,255.50,297.50,"2,380.00","45,850.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352320636,1029936,,PMA MULTI-ZIP CASE BLACK,MULTI-ZIP CASE,PANAMA,BLACK,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,50.90,285.00,285.00,0.00,285.00,0.00,285.00,78.6%,78.6%,199.00,30%,69.3%,NEW BF,LEATHER @ 30% OFF,17.11.2025,4,0,1,4,204,950,663,,,285.00,285.00,355.00,395.00,"3,300.00","63,000.00",285.00,285.00,355.00,395.00,"3,300.00","63,000.00",199.50,199.50,248.50,276.50,"2,310.00","44,100.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775805901,1204102,,PMA MULTI-ZIP CASE BLACK,MULTI-ZIP CASE,PANAMA,BLACK,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,50.90,285.00,285.00,0.00,285.00,0.00,285.00,78.6%,78.6%,199.00,30%,69.3%,NEW BF,LEATHER @ 30% OFF,17.11.2025,220,21,1,241,"12,267","57,238","39,966",,,285.00,285.00,355.00,395.00,"3,300.00","63,000.00",285.00,285.00,355.00,395.00,"3,300.00","63,000.00",199.50,199.50,248.50,276.50,"2,310.00","44,100.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056775827101,1204900,,PMA MULTI-ZIP CASE BRONZE,MULTI-ZIP CASE,PANAMA,BRONZE,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,NEW,51.60,285.00,285.00,0.00,285.00,0.00,285.00,78.3%,78.3%,199.00,30%,68.9%,NEW BF,LEATHER @ 30% OFF,17.11.2025,15,14,1,29,"1,496","6,888","4,809",,,285.00,285.00,355.00,395.00,"3,300.00","63,000.00",285.00,285.00,355.00,395.00,"3,300.00","63,000.00",199.50,199.50,248.50,276.50,"2,310.00","44,100.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056775805987,1204109,,PMA MULTI-ZIP CASE CERULEAN,MULTI-ZIP CASE,PANAMA,CERULEAN,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,53.80,285.00,285.00,0.00,285.00,0.00,285.00,77.3%,77.3%,199.00,30%,67.6%,NEW BF,LEATHER @ 30% OFF,17.11.2025,128,14,1,142,"7,640","33,725","23,548",,,285.00,285.00,355.00,395.00,"3,300.00","63,000.00",285.00,285.00,355.00,395.00,"3,300.00","63,000.00",199.50,199.50,248.50,276.50,"2,310.00","44,100.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352368362,1202555,,PMA MULTI-ZIP CASE FOREST GREEN,MULTI-ZIP CASE,PANAMA,FOREST GREEN,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,53.80,285.00,285.00,0.00,285.00,0.00,285.00,77.3%,77.3%,199.00,30%,67.6%,NEW BF,LEATHER @ 30% OFF,17.11.2025,0,0,0,0,0,0,0,,,285.00,285.00,355.00,395.00,"3,300.00","63,000.00",285.00,285.00,355.00,395.00,"3,300.00","63,000.00",199.50,199.50,248.50,276.50,"2,310.00","44,100.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775805970,1204107,,PMA MULTI-ZIP CASE FOREST GREEN,MULTI-ZIP CASE,PANAMA,FOREST GREEN,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,53.80,285.00,285.00,0.00,285.00,0.00,285.00,77.3%,77.3%,199.00,30%,67.6%,NEW BF,LEATHER @ 30% OFF,17.11.2025,244,17,1,261,"14,042","61,988","43,283",,,285.00,285.00,355.00,395.00,"3,300.00","63,000.00",285.00,285.00,355.00,395.00,"3,300.00","63,000.00",199.50,199.50,248.50,276.50,"2,310.00","44,100.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352320667,1029939,,PMA MULTI-ZIP CASE NAVY,MULTI-ZIP CASE,PANAMA,NAVY,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,50.90,285.00,285.00,0.00,285.00,0.00,285.00,78.6%,78.6%,199.00,30%,69.3%,NEW BF,LEATHER @ 30% OFF,17.11.2025,3,5,1,8,407,"1,900","1,327",,,285.00,285.00,355.00,395.00,"3,300.00","63,000.00",285.00,285.00,355.00,395.00,"3,300.00","63,000.00",199.50,199.50,248.50,276.50,"2,310.00","44,100.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775805932,1204103,,PMA MULTI-ZIP CASE NAVY,MULTI-ZIP CASE,PANAMA,NAVY,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,50.90,285.00,285.00,0.00,285.00,0.00,285.00,78.6%,78.6%,199.00,30%,69.3%,NEW BF,LEATHER @ 30% OFF,17.11.2025,86,0,1,86,"4,377","20,425","14,262",,,285.00,285.00,355.00,395.00,"3,300.00","63,000.00",285.00,285.00,355.00,395.00,"3,300.00","63,000.00",199.50,199.50,248.50,276.50,"2,310.00","44,100.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352320650,1029938,,PMA MULTI-ZIP CASE NILE BLUE,MULTI-ZIP CASE,PANAMA,NILE BLUE,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,53.80,285.00,285.00,0.00,285.00,0.00,285.00,77.3%,77.3%,199.00,30%,67.6%,NEW BF,LEATHER @ 30% OFF,17.11.2025,9,0,1,9,484,"2,138","1,493",,,285.00,285.00,355.00,395.00,"3,300.00","63,000.00",285.00,285.00,355.00,395.00,"3,300.00","63,000.00",199.50,199.50,248.50,276.50,"2,310.00","44,100.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056027618426,1011604,,PMA MULTI-ZIP CASE N BLUE,MULTI-ZIP CASE,PANAMA,NILE BLUE,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,53.80,285.00,285.00,0.00,285.00,0.00,285.00,77.3%,77.3%,199.00,30%,67.6%,NEW BF,LEATHER @ 30% OFF,17.11.2025,0,0,0,0,0,0,0,,,285.00,285.00,355.00,395.00,"3,300.00","63,000.00",285.00,285.00,355.00,395.00,"3,300.00","63,000.00",199.50,199.50,248.50,276.50,"2,310.00","44,100.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775805918,1204104,,PMA MULTI-ZIP CASE NILE BLUE,MULTI-ZIP CASE,PANAMA,NILE BLUE,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,52.60,285.00,285.00,0.00,285.00,0.00,285.00,77.9%,77.9%,199.00,30%,68.3%,NEW BF,LEATHER @ 30% OFF,17.11.2025,418,16,1,434,"22,828","103,075","71,972",,,285.00,285.00,355.00,395.00,"3,300.00","63,000.00",285.00,285.00,355.00,395.00,"3,300.00","63,000.00",199.50,199.50,248.50,276.50,"2,310.00","44,100.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056775827088,1204902,,PMA MULTI-ZIP CASE PETROL,MULTI-ZIP CASE,PANAMA,PETROL,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,NEW,49.70,285.00,285.00,0.00,285.00,0.00,285.00,79.1%,79.1%,199.00,30%,70.0%,NEW BF,LEATHER @ 30% OFF,17.11.2025,63,10,1,73,"3,628","17,338","12,106",,,285.00,285.00,355.00,395.00,"3,300.00","63,000.00",285.00,285.00,355.00,395.00,"3,300.00","63,000.00",199.50,199.50,248.50,276.50,"2,310.00","44,100.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056775827095,1204901,,PMA MULTI-ZIP CASE RSBRY,MULTI-ZIP CASE,PANAMA,RASPBERRY,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,NEW,49.70,285.00,285.00,0.00,285.00,0.00,285.00,79.1%,79.1%,199.00,30%,70.0%,NEW BF,LEATHER @ 30% OFF,17.11.2025,90,19,1,109,"5,417","25,888","18,076",,,285.00,285.00,355.00,395.00,"3,300.00","63,000.00",285.00,285.00,355.00,395.00,"3,300.00","63,000.00",199.50,199.50,248.50,276.50,"2,310.00","44,100.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352320674,1029940,,PMA MULTI-ZIP CASE S RED,MULTI-ZIP CASE,PANAMA,SCARLET RED,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,50.90,285.00,285.00,0.00,285.00,0.00,285.00,78.6%,78.6%,199.00,30%,69.3%,NEW BF,LEATHER @ 30% OFF,17.11.2025,51,14,1,65,"3,309","15,438","10,779",,,285.00,285.00,355.00,395.00,"3,300.00","63,000.00",285.00,285.00,355.00,395.00,"3,300.00","63,000.00",199.50,199.50,248.50,276.50,"2,310.00","44,100.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775805925,1204105,,PMA MULTI-ZIP CASE S RED,MULTI-ZIP CASE,PANAMA,SCARLET RED,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,50.90,285.00,285.00,0.00,285.00,0.00,285.00,78.6%,78.6%,199.00,30%,69.3%,NEW BF,LEATHER @ 30% OFF,17.11.2025,35,4,1,39,"1,985","9,263","6,468",,,285.00,285.00,355.00,395.00,"3,300.00","63,000.00",285.00,285.00,355.00,395.00,"3,300.00","63,000.00",199.50,199.50,248.50,276.50,"2,310.00","44,100.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352395030,1203505,,PMA MULTI-ZIP CASE SDSTONE,MULTI-ZIP CASE,PANAMA,SANDSTONE,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,50.90,285.00,285.00,0.00,285.00,0.00,285.00,78.6%,78.6%,199.00,30%,69.3%,NEW BF,LEATHER @ 30% OFF,17.11.2025,4,2,1,6,305,"1,425",995,,,285.00,285.00,355.00,395.00,"3,300.00","63,000.00",285.00,285.00,355.00,395.00,"3,300.00","63,000.00",199.50,199.50,248.50,276.50,"2,310.00","44,100.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775805963,1204106,,PMA MULTI-ZIP CASE SDSTONE,MULTI-ZIP CASE,PANAMA,SANDSTONE,2300,TRAVEL ACCESSORIES,CURRENCY CASES,UNISEX,SLG,Leather,CF,52.60,285.00,285.00,0.00,285.00,0.00,285.00,77.9%,77.9%,199.00,30%,68.3%,NEW BF,LEATHER @ 30% OFF,17.11.2025,37,12,1,49,"2,577","11,638","8,126",,,285.00,285.00,355.00,395.00,"3,300.00","63,000.00",285.00,285.00,355.00,395.00,"3,300.00","63,000.00",199.50,199.50,248.50,276.50,"2,310.00","44,100.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352342270,1200950,,PMA OPT GLASSES CASE BLK,OPT GLASSES CASE,PANAMA,BLACK,2300,TRAVEL ACCESSORIES,GLASSES CASES,UNISEX,SLG,Leather,CF,16.10,110.00,110.00,0.00,110.00,0.00,110.00,82.4%,82.4%,77.00,30%,74.9%,NEW BF,LEATHER @ 30% OFF,17.11.2025,166,14,1,180,"2,898","16,500","11,550",,,110.00,110.00,135.00,155.00,"1,200.00","23,800.00",110.00,110.00,135.00,155.00,"1,200.00","23,800.00",77.00,77.00,94.50,108.50,840.00,"16,660.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352320476,1029919,,PMA OPT GLASSES CASE BLK,OPT GLASSES CASE,PANAMA,BLACK,2300,TRAVEL ACCESSORIES,GLASSES CASES,UNISEX,SLG,Leather,CF,16.10,110.00,110.00,0.00,110.00,0.00,110.00,82.4%,82.4%,77.00,30%,74.9%,NEW BF,LEATHER @ 30% OFF,17.11.2025,0,0,0,0,0,0,0,,,110.00,110.00,135.00,155.00,"1,200.00","23,800.00",110.00,110.00,135.00,155.00,"1,200.00","23,800.00",77.00,77.00,94.50,108.50,840.00,"16,660.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056775811315,1204362,,PMA OPT GLASSES CASE CERULEAN,OPT GLASSES CASE,PANAMA,CERULEAN,2300,TRAVEL ACCESSORIES,GLASSES CASES,UNISEX,SLG,Leather,CF,16.10,110.00,110.00,0.00,110.00,0.00,110.00,82.4%,82.4%,77.00,30%,74.9%,NEW BF,LEATHER @ 30% OFF,17.11.2025,145,8,1,153,"2,463","14,025","9,818",,,110.00,110.00,135.00,155.00,"1,200.00","23,800.00",110.00,110.00,135.00,155.00,"1,200.00","23,800.00",77.00,77.00,94.50,108.50,840.00,"16,660.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056352384645,1203120,,PMA OPT GLASSES CASE F GREEN,OPT GLASSES CASE,PANAMA,FOREST GREEN,2300,TRAVEL ACCESSORIES,GLASSES CASES,UNISEX,SLG,Leather,CF,16.10,110.00,110.00,0.00,110.00,0.00,110.00,82.4%,82.4%,77.00,30%,74.9%,NEW BF,LEATHER @ 30% OFF,17.11.2025,82,8,1,90,"1,449","8,250","5,775",,,110.00,110.00,135.00,155.00,"1,200.00","23,800.00",110.00,110.00,135.00,155.00,"1,200.00","23,800.00",77.00,77.00,94.50,108.50,840.00,"16,660.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352342287,1200953,,PMA OPT GLASSES CASE N BLUE,OPT GLASSES CASE,PANAMA,NILE BLUE,2300,TRAVEL ACCESSORIES,GLASSES CASES,UNISEX,SLG,Leather,CF,16.10,110.00,110.00,0.00,110.00,0.00,110.00,82.4%,82.4%,77.00,30%,74.9%,NEW BF,LEATHER @ 30% OFF,17.11.2025,130,16,1,146,"2,351","13,383","9,368",,,110.00,110.00,135.00,155.00,"1,200.00","23,800.00",110.00,110.00,135.00,155.00,"1,200.00","23,800.00",77.00,77.00,94.50,108.50,840.00,"16,660.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352320490,1029921,,PMA OPT GLASSES CASE N BLUE,OPT GLASSES CASE,PANAMA,NILE BLUE,2300,TRAVEL ACCESSORIES,GLASSES CASES,UNISEX,SLG,Leather,CF,16.10,110.00,110.00,0.00,110.00,0.00,110.00,82.4%,82.4%,77.00,30%,74.9%,NEW BF,LEATHER @ 30% OFF,17.11.2025,0,0,0,0,0,0,0,,,110.00,110.00,135.00,155.00,"1,200.00","23,800.00",110.00,110.00,135.00,155.00,"1,200.00","23,800.00",77.00,77.00,94.50,108.50,840.00,"16,660.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
